timestamp|spi|sequence_number|initialization_vector|integrity_check_value|encrypted_total_length|encrypted_head_length|encrypted_data_length|plaintext_header_length|plaintext_data_length|plaintext_total_length|padding_length|complete_id|total_length
1743258035.712686|3461344040|575230|b'\xd3\xe1 e\xab2\xbdb\xc5\xa0\xf9r\x8d\xf6\x96\xc7'|b'\xbc\xa7Q\xad\xc1}\xcd\xa7\xadj\x13\xc4'|1510|42|1468|52|1386|1438|0|1810|1438
1743258035.712715|3461344040|575231|b'?-}X\xe4\x08\xefx\x8d\xd4\x14FK\xba@^'|b'\x01GN\xbc7\xac\xc4;dw\xce['|1510|42|1468|52|1386|1438|0|1811|1438
1743258035.712733|3461344040|575232|b'\x8f\x96\xce\xa9\x08<\xe6\xeb\xd2\xb7\xf0\xa8\x0e\xae:\xc2'|b'\xad\xd430F\t\xd3\x80i\x90\xa3c'|1510|42|1468|52|1386|1438|0|1812|1438
1743258035.712759|3461344040|575233|b'\xf5\x91OF\xfdMYl\xa4\xd5\xa9\xc0\x85\x83\xedD'|b'\xebk\xe1\xec\x95x\xbb\xa6n\xca\x181'|1510|42|1468|52|1386|1438|0|1813|1438
1743258035.712777|3461344040|575234|b'\xfaH\xaa\x86\xa4\xa6\x95\xf3}W\x03\xb7\x05{\xda\xa2'|b'\xb1\xcc\xfc\x99\xdc\xb8d\x815\xbex8'|1510|42|1468|52|1386|1438|0|1814|1438
1743258035.712807|3461344040|575235|b'\xa5\x9f\r3\xf1\xd7\x94\x87Z\x84\x94\xde\x8b\x92\xbe\x18'|b'9\x8f\x95\xce\xe6G\xac\xa2%\x84\xf2='|1510|42|1468|52|1386|1438|0|1815|1438
1743258035.712825|3461344040|575236|b'<\xc1 \xe8\xded\xc6<\x07\xab\xddR\xaa@\x16O'|b'\xc3\xb5\xda\xcd\x82\xff\xf0\xd1fs\xa3\x93'|1510|42|1468|52|1386|1438|0|1816|1438
1743258035.712851|3461344040|575237|b'\xbaU\x88\x9dG\x91\xd2\xcac8\xd4\x1eL^\x84\x8b'|b'[\x1b\x02\xa8K\xbd\xec@\xd2A\xec\xfd'|1510|42|1468|52|1386|1438|0|1817|1438
1743258035.712868|3461344040|575238|"b'w\xc3""\x95n\x1bZ\xb2z\xdb\xc9\xf1B\x05\x1ch'"|b'\xf0\x92\x8b\xaa\xa4 \xff\xe3E\x10\xfb '|1510|42|1468|52|1386|1438|0|1818|1438
1743258035.712891|3461344040|575239|b'\xef+fG\x1f$\xa3\xb3\xf3\xb5\xb3\xc0\xbbd\xc7\x8b'|b'\xa8\xbfY# \xda?V\xff\xf8A\x88'|1510|42|1468|52|1386|1438|0|1819|1438
1743258035.712909|3461344040|575240|b'\xf9\x82\xc0\x0e\xf1\xa9\xf3\xf7{\x05\x98\xb9nW\xb9\xb5'|b'=\xfb\x8c=\x08\x89\xfff\xe33I\xa5'|1510|42|1468|52|1386|1438|0|1820|1438
1743258035.712932|3461344040|575241|"b'|\xdf\xebmZ\xbfuN\xe4\x8c\xc5\t\xf0\x1e\xf0\x86'"|b'\xb0I\xe4\x99\x1d\x8b\x07c\x7f\xdare'|1510|42|1468|52|1386|1438|0|1821|1438
1743258035.712949|3461344040|575242|b'9,\x10R\x8a\x1f&\x8b\xa5\x81#\x94cB[w'|b'\xf2\xc1\xddYk\xdd%\xdb/\xea\t\xa4'|1510|42|1468|52|1386|1438|0|1822|1438
1743258035.712986|3461344040|575243|b'\xe0\xbb\xe9X\xafn\x13yX\x05\xd5\xcd\xf0%\xbb\xd7'|b'-\xc6u\xbb\x1c\xd4\x0fd\xce\xdc\x0b\xa8'|1510|42|1468|52|1386|1438|0|1823|1438
1743258035.713005|3461344040|575244|b'\xc7o\xbb\xf4\x1c!b\x10\xa1\xa7\xd1%\x94\xb1m\xb1'|b'M\x15\x88\x138\xdff\xee\x9a\xaa\x9d\x15'|1510|42|1468|52|1386|1438|0|1824|1438
1743258035.713034|3461344040|575245|b'\xd8t\x15\x01\x0e\x0c\xff&o\x80\xce\xc8\xc1\x17M\x04'|b'b\xea81\x19\xf2\xc6;=\xe6\xb6\xcf'|1510|42|1468|52|1386|1438|0|1825|1438
1743258035.713052|3461344040|575246|b'b\x85a\x80 `^\xa9\x83\x7f\x92\x95y\x85\x8e\xb0'|b'\x9a\x86F\x7f\x0fg\xd1n\xdd\xf6\xf6\x89'|1510|42|1468|52|1386|1438|0|1826|1438
1743258035.713076|3461344040|575247|b'\xc9\xb3\xd6\xc1\xf0Dl$\xa1\xf6[\x14U(#\x9c'|b'\xbc\x99ye\xbf\xd7\xd4\xe1o\x1d5\xc5'|1510|42|1468|52|1386|1438|0|1827|1438
1743258035.713094|3461344040|575248|b'\xf7\xf3O\x7fE\x90\xc914\xb8{\xb7XN>\x11'|b'Aa\x86\xe0.\xee \xb2\x95\xc6\xa7H'|1510|42|1468|52|1386|1438|0|1828|1438
1743258035.713116|3461344040|575249|"b'\xb4X\xd1s\xe6\xe4""\x9a\x95x\x0b\xcfK\xf11\xa5'"|b'\x86\x81\x032\x83oT0\x8f\xf5\t6'|1510|42|1468|52|1386|1438|0|1829|1438
1743258035.713134|3461344040|575250|b'^. \xb6RF\x82\xc7Wr\xfb\x11\x13h\x04\x1c'|b'\xf5H(\xa8\xe2\xdai\xee!\x9e\x06\x88'|1510|42|1468|52|1386|1438|0|1830|1438
1743258035.713156|3461344040|575251|"b'\x9b&\xbbP\xa4?z\xdd""9""X\x9a=\xc8g'"|b'\x8f\xf9?\xbc\xec\x16\xf7\x90p\x14ef'|1510|42|1468|52|1386|1438|0|1831|1438
1743258035.713174|3461344040|575252|b'\xdf\xc3\xf9)\xbd\xf3\x0f\xae\x1d\xc1>\xcf\xc8C^\xe4'|b'\x9c\x86\x0b\x85\xe39\xd3\x9b[y\xf8\x07'|1510|42|1468|52|1386|1438|0|1832|1438
1743258035.713197|3461344040|575253|b'J\xdc[M\x1b\x13q\t\x10AK\x91\xf4\xd0%\xae'|b'0\x9c\x95\xee\xb0\x8c\x11p\x11\xd7B5'|1510|42|1468|52|1386|1438|0|1833|1438
1743258035.713214|3461344040|575254|b'\x8d\xec\xd4\xe9\x8a;\xefv2\xd5\xbd\xb8R\xf4A\x18'|"b'\x11\x98b\xc3""\xbb.\xc3\x85\x8f\x96\xf1'"|1510|42|1468|52|1386|1438|0|1834|1438
1743258035.713240|3461344040|575255|"b'*\xeb(\x15\x99\xeae?\xfd\x84\x058\x13F""\x81'"|b'\x17\x1a\xe9\xeb\x9e\x15\x0f\xa2\x92g\xc8\xf3'|1510|42|1468|52|1386|1438|0|1835|1438
1743258035.713258|3461344040|575256|b'\xe4e\x1d1\x8f^\xba\xd2\xa7\x0e\x83 \x8f\xf0xj'|b'\xc6\x96T\x82*\xd4\xf45\xe2xgn'|1510|42|1468|52|1386|1438|0|1836|1438
1743258035.713281|3461344040|575257|b'T0\x9e\x9d<n}x\xbd\x07\xf0#-ZE\xe2'|b'n\x90\xc32\xee\x82\xb5n\xcd\x1e\x1e%'|1510|42|1468|52|1386|1438|0|1837|1438
1743258035.713298|3461344040|575258|"b""}W\xb7\xbf\xd1\x9dX\x00\r\x9a\xee7\xd7\xe4\xdb'"""|b's\x11\xbf\xab\xb5\xd4K\xd3\xaf\xec\xa4I'|1510|42|1468|52|1386|1438|0|1838|1438
1743258035.713324|3461344040|575259|b'\xda\xbf\xa9\xaeY2)\x0c\xcf\xa0\xb9\x1d\x18\xd0\xa8t'|b'U\xe6\xdcj\x84\\&\xfc\xb9\x0f\xb1\x8d'|1510|42|1468|52|1386|1438|0|1839|1438
1743258035.713342|3461344040|575260|b'\x81\xd9\xeez\xf2\x9dn\xec\x06U\xff\x86\xd3\xd6\xc9\x04'|b'\xe9\xfe\x96\x8bx\xba*\x85O1)J'|1510|42|1468|52|1386|1438|0|1840|1438
1743258035.713386|3224334942|838030|b'\xa6\xfb\xbc9\xd7-\nL\xb8\x8e~+p\xb0sI'|"b'\x13\xbb3""\x9bv\xed\xc9\xae\xae\xc2\xe3'"|134|42|92|52|0|52|10|1841|52
1743258035.713386|3224334942|838031|b'r\xfb\xd9\x8c\x1fP\x8ck\xc7\xd6M!R\xc8\x1a\x14'|b'\x82\xe4H6\xfb\xf6g\xf6\xf96\x8e\xfd'|198|42|156|52|72|124|2|1842|124
1743258035.713394|3461344040|575261|b'\x0c\xf0\x86> \xe1tH\xef\x0f\x02S5\x8e\xb1\x84'|b'\xf4I*\xb4+~\x96\x92%\xf6\xbb~'|1510|42|1468|52|1386|1438|0|1843|1438
1743258035.713412|3461344040|575262|b'\xc6\xd2r\xf8\t\xc1\x96&\x91\xee?\xe0\x18\x954\xed'|"b'\xd2C`W|\xa9.0\x06O\x90\xc0'"|1510|42|1468|52|1386|1438|0|1844|1438
1743258035.713438|3461344040|575263|"b'\x149\x9b\xe2|\xc3\xa0:Y\x12\xe4Y\xb0\xe5\xf3r'"|b'X\xc44T!\xf7\xaa\xbfS\xf8\xa5\xf0'|1510|42|1468|52|1386|1438|0|1845|1438
1743258035.713456|3461344040|575264|b'\xb6\x88\xb5\x8f\x9c\x0e\xa3\xa0\x90\x89t\xd5\x83\x83{F'|"b'\x1d\x17G\xe4\xf7\xf5S\x16|>C\xbb'"|1510|42|1468|52|1386|1438|0|1846|1438
1743258035.713482|3461344040|575265|"b'\xea\x8f|\x9a\xd6^\xd8\xdd\x82\x983]\x9edAg'"|b'\xd3\x9fZ`\xf9\x9d\x07\xa2\xa1gK\x8f'|1510|42|1468|52|1386|1438|0|1847|1438
1743258035.713499|3461344040|575266|b'F\xc8y*D\x86b9\xf6\x045\x01\x97\xf2\xadl'|b'\xfd\rc\x19BL\xbd\xbf\t\x1d\x8a%'|1510|42|1468|52|1386|1438|0|1848|1438
1743258035.713523|3461344040|575267|b'\n\t\x8d\xa5h\x95\x07*\x8a\xa8\x89n\x8a\x86\xb7\xfb'|b'&B\x19\xbc\xcd\xe8\xbb\xd2\x93_O\xda'|1510|42|1468|52|1386|1438|0|1849|1438
1743258035.713564|3461344040|575268|b'\xdd\xed\xa8\x92+,\x83\x80(-Qh\xfc\x9c\xbb\xb1'|"b'\xa1^\xb7\xde\xd19$$|\x84\x90-'"|1510|42|1468|52|1386|1438|0|1850|1438
1743258035.713590|3461344040|575269|b'9\xf3\xf33\x06\x9aT\x8fMVL\x1e\x1b\x83\x92\xc3'|b'{\xdcl~\xc3\x91c<\xfa\x154!'|1510|42|1468|52|1386|1438|0|1851|1438
1743258035.713607|3461344040|575270|"b""\x85\x81\x92\x06'\x9d\xe5\xd0\x8d\xa9\x8a6\xa4\x13\x10\xe7"""|b'\x07pTW\x7f\xcc\xcf\xd3@\x1a\xde\xdb'|1510|42|1468|52|1386|1438|0|1852|1438
1743258035.713631|3461344040|575271|b'PH\xca\xfc\xe5\x97\xbe?d\\=o>L\xfe\xf9'|"b'\xed\x89\xa0\x8b|A\xc5\x90~\r\xfe\xc6'"|1510|42|1468|52|1386|1438|0|1853|1438
1743258035.713647|3461344040|575272|b'\xea\xe1\x90\xeb\x99\xb6\x86\xb2\x04\xc8OX\xfd7\x13\xdd'|b'\xfb\x96\x1cB\x15\xca932\x15\xc6\xb3'|1510|42|1468|52|1386|1438|0|1854|1438
1743258035.713673|3461344040|575273|b'\r\xd80P\x8c\xa6M\x82\xc8\xed\x1ez\x9c\x81\x86\x00'|"b't\xfeq\x83\x9d\xd4""d\xd4\xc2\x08V'"|1510|42|1468|52|1386|1438|0|1855|1438
1743258035.713687|3224334942|838032|b'\x94\x1e\xfatq\xc0\xb4\xeapb\x13\xc7k^\xbc\xae'|b'ab\x8b\xa0\x94\x8e\x80\xe1\xcc\xd7;\x8f'|230|42|188|52|104|156|2|1856|156
1743258035.713687|3224334942|838033|"b'\xfeC\xba\x87\xc1#b\xffn\x8d\n\x93I\xbd\x8d""'"|b'\x9c\xc8\xe63\x0bT8\x80\xe0\xf9\x02@'|134|42|92|52|0|52|10|1857|52
1743258035.713689|3461344040|575274|b'6\xc8\xf7T}\xc9\x1a/p\xa6\x1b2QKA:'|b'\xdb\xbd\x89\x13yKo\xba\x10\xb3\xce\xee'|1510|42|1468|52|1386|1438|0|1858|1438
1743258035.713713|3461344040|575275|b'\x0be0&h6\xad\xc6R\xc3\xf1\xab\x91a\xa0\xfe'|b'\xd4\xd8\r\xa2H\x7f\x861\x7f\x03\xebK'|1510|42|1468|52|1386|1438|0|1859|1438
1743258035.713730|3461344040|575276|b'\x88\xcdM\x13\nYa6LH\xeeh\xf4\x10\xf6\x07'|b'`%\xe4\x03\xc31*uCC\x14\xfd'|1510|42|1468|52|1386|1438|0|1860|1438
1743258035.713764|3461344040|575277|"b'\xab\x1ff\x9dC\x06\xe5\xe8\x0e+\n\x0c\x9d|{\xfa'"|b'\x0e\x04\xa8v\xfc\xd6\xb2R\xa4TR\x16'|1510|42|1468|52|1386|1438|0|1861|1438
1743258035.713783|3461344040|575278|b'\xd8\xe1\xc7\xf1\x0cJ\x94k\xf6u(;>\xa18\xdb'|b'\x02\xee,(*\xb4bdt\xd5\xad3'|1510|42|1468|52|1386|1438|0|1862|1438
1743258035.713809|3461344040|575279|b'(\xa0\xa6\x8c\xae\t?\xa59\xf4l2\xfc\xf3=\xcb'|"b""\x17\x95\xcf%\x15\xed'\xa8[\xc6/E"""|1510|42|1468|52|1386|1438|0|1863|1438
1743258035.713827|3461344040|575280|b'\xf1\xd4\xbb\xaa\x1c\xcar\x11\xfaHu\x9a\xf1\xff\x97\xa5'|b'\xedP\x88^cV\x05\xd0\xbe\xf2<\xe7'|1510|42|1468|52|1386|1438|0|1864|1438
1743258035.713856|3461344040|575281|"b'\xbb\x96A:n%ev\xa9\xd9\x0c`d\x1a\x10|'"|b'\xe8\x9aJHNJ\x01Z\xf9\xe7\xc1\xb9'|1510|42|1468|52|1386|1438|0|1865|1438
1743258035.713856|3224334942|838034|b'\xed76)\xafP\xb4%pxP\xa6\xc2\x06\xbbo'|"b'6\x89\xcb\x8b\xdcvS\xa9\x17\x02|\xb6'"|134|42|92|52|0|52|10|1866|52
1743258035.713856|3224334942|838035|b'\xcd\xd1@E\x96\xe7\xf1\xfe\xd1\x08\xbb\x05\xde7\xce+'|b'm\xf8S\x04\xc2\xab\xf4Q\xda4Tn'|134|42|92|52|0|52|10|1867|52
1743258035.713874|3461344040|575282|b'[\xe8S\xee\xb9\xcfP\xf1\x10\x8a7\x89\xc85\xa6\x86'|b'#\x1d\x8c\xab\xea\xc6?=\xa3&x\xd3'|1510|42|1468|52|1386|1438|0|1868|1438
1743258035.713902|3461344040|575283|b'\xac\xbe\xd2\x89\xe2\x81o\xfd$\x9a\x16\xf4-\xaeT\x8e'|b'g\xec\xc6AD\r\xd2evl1\x95'|1510|42|1468|52|1386|1438|0|1869|1438
1743258035.713919|3461344040|575284|b'i\xfdh\xd9\xf5yL\x86\x17\xe4ij\xcc`\x89C'|b'\x8e\xea`\xfc\x8fC\xb8<\x0170\xec'|1510|42|1468|52|1386|1438|0|1870|1438
1743258035.713949|3461344040|575285|b'v\xba\x89\x9f\r\xe7n\x9c\xd7\x05i\xcb\x13\xe9\xf4!'|b'\xc9\xaa\xec\x82\xe3\x05\x98w\x06\\XT'|1510|42|1468|52|1386|1438|0|1871|1438
1743258035.713966|3461344040|575286|b'z\xaa\x86-\x89\xbe\xe8\x15\xb2\xf9\xbc%\xed\xc43z'|b')\xf3\x0b\n^\x9aas\xaa\xe2\xdc\x19'|1510|42|1468|52|1386|1438|0|1872|1438
1743258035.714004|3461344040|575287|b'\x8c*\xbb\x90\x10\x17\xb7\x1d\xc3q\xec\xaf\xae\np\xa3'|b'>Cw\x07\x16\xfd`\xfd\xe6N\xd2?'|1510|42|1468|52|1386|1438|0|1873|1438
1743258035.714021|3461344040|575288|b'd\x03\xae\xc7x_\xd6\x1cDm}J\xc3J\x95\x19'|b'a\xc5\x9a\xff\x9e\xef1\x89O\xfb\x9e\x04'|1510|42|1468|52|1386|1438|0|1874|1438
1743258035.714041|3224334942|838036|b'\x1aV\x05\xca\xcf\rH6\x87\x98\x98}\x16\xc5\xa9\xb1'|b'\xbd\x86e\x82\x1c\x1c\xf8,\xc6\xc5H\xcb'|134|42|92|52|0|52|10|1875|52
1743258035.714041|3224334942|838037|b'\xdd\xfe\xac\x88\xadW\x7f\x92\x94\x9d F[xp\x07'|b'\xcb\xad5\xd1\xde\xbc\x8fbWB\x83?'|134|42|92|52|0|52|10|1876|52
1743258035.714048|3461344040|575289|"b'\xe2\xb7\xeaA\xce\xf81\x89x\x9a\x0f""!D\xab\x07'"|b'\n\xe3-\x8e\xfe\x1d\xa3]\xeaf\xb8\xe2'|1510|42|1468|52|1386|1438|0|1877|1438
1743258035.714070|3461344040|575290|b'7\xdcxg\x8d\xb7\x8f)W/[a\x94O\xc9\xb2'|b'\x86\x98[\xdb\x158\xd6\xe3\xdd3\xaaY'|1510|42|1468|52|1386|1438|0|1878|1438
1743258035.714097|3461344040|575291|b'\xfb\x92s\xd5\x8c\xae\xfd@5\x9b\xe6\x95>\x1a\xda\x9f'|"b'\x98w\x06\x96|Z\xe8\xfa\x9a$!P'"|1510|42|1468|52|1386|1438|0|1879|1438
1743258035.714115|3461344040|575292|"b""\xc4\xe5h\xdb\x83%\x7f1'bFy\xc7u\\V"""|b'Z\xb6d\xfe\x98)\xc3\xaa\x1aH\xa4n'|1510|42|1468|52|1386|1438|0|1880|1438
1743258035.714150|3461344040|575293|b'\xa047I\xecqcK1l,\xeak;\x13\xf5'|b'\x0b\xf59\xc0\xa5E\xe4\xb3\xbc\xa5\xffq'|1510|42|1468|52|1386|1438|0|1881|1438
1743258035.714167|3461344040|575294|"b'Q\x01\xd7\x0c\x9aW$\xc0\xe1""\x08\xd0\xca^\x90{'"|"b'\n\x8fx""\x9b\xb1\xe3\xb9\x11xT\xdc'"|1510|42|1468|52|1386|1438|0|1882|1438
1743258035.714198|3461344040|575295|"b""|'M\xae\xf8F\xc9\xde\xc1\x9d\x1dY\x08\x8a\x18\xbb"""|b'\x13\x01x\xab\x95{\xd63\xdb\xe9\xf9\xb9'|1510|42|1468|52|1386|1438|0|1883|1438
1743258035.714215|3461344040|575296|b'fAO\xc9\xe1\xef\xbf%\x8f+X\n\xb7\xe7\xf4Z'|b'\xee\xa2u\xae\xb4b\xb7\xe4\x0c\x81\xf3z'|1510|42|1468|52|1386|1438|0|1884|1438
1743258035.714242|3461344040|575297|b'\xb9\x94\x91\xb8\x8e\x9b\xabpcC\xacP\x96zp\xa5'|b'\x92\xecP\xc9\xa2\x0e\xe0K\x11e\x01\xad'|1510|42|1468|52|1386|1438|0|1885|1438
1743258035.714270|3461344040|575298|b'\x049\xf5PC\xce\x8c\xe7/%\x8a\x04E#S\x90'|b'\xd69]\xc2\x8e\xcfL\xce\xb2>\xfa\x90'|1510|42|1468|52|1386|1438|0|1886|1438
1743258035.714296|3461344040|575299|"b's\x98i\x8d~\xe1\xe8\xf9\x97\xf9""\x18!\xe4\xee\xb1'"|b'h4\xf48A-\x88o\x06]\x11\x95'|1510|42|1468|52|1386|1438|0|1887|1438
1743258035.714296|3224334942|838038|"b""'T\xba\xf2\xba?\x9b\xd99`\x0bl\x01\xab\x8aY"""|b'\xed\xd38\x90\xfb\xeb\xa2\xecH\xe2\x18\x8a'|134|42|92|52|0|52|10|1888|52
1743258035.714296|3224334942|838039|b'\x1aA\xc0\xa8\x93s\x0e\xdd\xe27w\xf6\x0f\xa4\xfce'|b'?\xbf\x1f\xced\xfdS\x85\xf8\x02\x87/'|134|42|92|52|0|52|10|1889|52
1743258035.714314|3461344040|575300|b'\xc1H\x87\xd4\xf8\xb1\x91*y\xe6\xa8,w\xd2\xed$'|b'5\xbf!\xea\x9axc\xd9x.\x9b\xa0'|1510|42|1468|52|1386|1438|0|1890|1438
1743258035.714340|3461344040|575301|"b'\xaeL""\xac\xdd\xe7l&\xaa\x8f\x94N\x17\xc4\x9f\xdc'"|b':\r>\x91-\xd0\xba\xf3\xca\xc9=\xae'|1510|42|1468|52|1386|1438|0|1891|1438
1743258035.714357|3461344040|575302|b'\x0cs\xe7\xa4\xbaC\xc8\xd6\xa0\x82\xe7\x9a\x99\xed\xe4\x03'|"b'Z\xa4lV\x89\xf4|~gs\xf7\xf4'"|1510|42|1468|52|1386|1438|0|1892|1438
1743258035.714387|3461344040|575303|"b""\xa0$\x87\x98i\xfaw\x8c\xcc\xbe\xc5\xae\xf5\xd5\xb3'"""|b'\tN\xd6\xe3\xaf3\x00\xdd\xb4nno'|1510|42|1468|52|1386|1438|0|1893|1438
1743258035.714422|3224334942|838040|"b'\xb3En\xac=\xeb\xe3|\xe0k\xbb-\xfc\x1e \x8d'"|b'\xf4W`/\x13C\x8b\xf1\xf1S\x03\r'|134|42|92|52|0|52|10|1894|52
1743258035.714422|3224334942|838041|b'm\xd6p\x8f\x12q\xc3z\xedM\xa4\xb4\xb0J\x89A'|"b""'\xe4A\xff\xec\x7f\xff$_[\x1aY"""|134|42|92|52|0|52|10|1895|52
1743258035.714440|3461344040|575304|b'\x06B`\x06[\xb2c\x92\x1f\x05$\x19\xaa\x80\xe4S'|b'\xb8eU\x96,\x9f\x8f\x91\xa0\xbb\x05W'|1510|42|1468|52|1386|1438|0|1896|1438
1743258035.714467|3461344040|575305|b'ob\xa8\xb2\xeeE\x84IpWX\xe0I\xc5\xc4\xd7'|b'{\xc5\x04sS\x01?\xd4\xfd\x93\r\xb4'|1510|42|1468|52|1386|1438|0|1897|1438
1743258035.714488|3461344040|575306|b'\xe1\xcbK\xd9hb\x17\xebBdy\xdf\x03\x91%\xf3'|"b""C\x0eS84\xb5\x1e\x9d1'7\x9b"""|1510|42|1468|52|1386|1438|0|1898|1438
1743258035.714517|3461344040|575307|b'\xfe\xa0\xee\xc7\xc22\x86G\x1c\xcdw\x0c\xbfs\xe7\xa6'|b'cA\xc2\x8f\x96Ia\xf7y;R\xc8'|150|42|108|52|12|64|14|1899|64
1743258035.714788|3224334942|838042|b'\xd4\xdeDml=\x15R\xe1\xf0G\x8d\xb2,=\xd0'|b'Nc\x1dN\xcfU\x0ex@n\xf9\x89'|134|42|92|52|0|52|10|1900|52
1743258035.714788|3224334942|838043|b'\xd4\xfe\xf5L\x83c\x11\x07)\x05\x0c2\xc9\x8b\xca\x15'|b'L\x17\xb2xW\x1f\x1f$\xe0\xe9\xe0k'|134|42|92|52|0|52|10|1901|52
1743258035.714882|3461344040|575308|b'=\xca\xef\x00\x11\x8e\xee\x1a%t\xb3\x1a_\xd2\xe5\x84'|b'\xf9-z\x04\x9d}\xe7\xda\xfd\xa0\x9b\x01'|1510|42|1468|52|1386|1438|0|1902|1438
1743258035.714921|3461344040|575309|b'A-S\xee\xb8\x1c\x0b\x04\xa9\x8f\x9c~\xf3\x83\xee!'|"b'\xe9j\xfd\xd9\x1e""\x11\x86[\x1d\x94V'"|1510|42|1468|52|1386|1438|0|1903|1438
1743258035.714936|3461344040|575310|"b""\x14\x9b\xac\xc5'\xe5\x8b\x97\xfb\x87\xa1#\xc4*bU"""|b'\xc6\xcb^\xee\xc84\xe4]t\xc5\xac\x04'|1510|42|1468|52|1386|1438|0|1904|1438
1743258035.714954|3461344040|575311|"b""(\x92\xea\x1e|'\x0cZ\xadnjp\r~\xce\x07"""|b'\xa2g\xfa\r\x96\x8fuS\xf9\x87\x87\x1f'|1510|42|1468|52|1386|1438|0|1905|1438
1743258035.715073|3461344040|575312|b'\xd2\x824q\xbf9R\xfa\x9b\x8c\xe4\x9f\x1fE\x8a.'|b'\xd9\xa4\x88\x9f]\x01\xa3\xae\xb2\xcc(\x03'|1510|42|1468|52|1386|1438|0|1906|1438
1743258035.715123|3461344040|575313|b'\x85\xc0:\x08j\xb3C\xdb\x88\x12c`\xcdr\x9b\x8e'|b'\xc8\xa2\x1c\xdc\x1e\x8b$\xee\x1b\x81\x81>'|1510|42|1468|52|1386|1438|0|1907|1438
1743258035.715145|3461344040|575314|"b'\x16\x05J\xee\xc0\x908\x13\xe5\xae5G\x010""`'"|"b'\x85\xc5Odta)\x12\xf6|\xedm'"|1510|42|1468|52|1386|1438|0|1908|1438
1743258035.715195|3461344040|575315|b'\x1d\x1c\x07\xb0\x9c\x93\xdeDW\xbdW\x11\x01\x8aq\xc4'|b'\xa6\xd0\xee\xc4\x84\x91\xa3\xd9\xff\xb8d\xef'|1510|42|1468|52|1386|1438|0|1909|1438
1743258035.715210|3461344040|575316|b'\xdfl;D\xd2\xb08\x9b\xf93\xf1W\x0e(\x9b\x05'|b'\xcf~\x8a\x86\xd8{O\x08gc\xfbH'|1510|42|1468|52|1386|1438|0|1910|1438
1743258035.715236|3461344040|575317|b'\x0e\xda\xf1\x99\xb8\xfar\xb37\xc3\x15\xcdy\xe17z'|b'>\xd6l\x8d\xbe=\x06\xa5E\xdf\x89w'|1510|42|1468|52|1386|1438|0|1911|1438
1743258035.715250|3461344040|575318|b'\x16z\x13\xf6:\xa1\xcf\xe0\xd3d\xd2\xbabL\xcb\x01'|b'\xf0\xfb\xfe-}K\xe6%\xc1\xa0\t-'|1510|42|1468|52|1386|1438|0|1912|1438
1743258035.715248|3224334942|838044|"b'\x81l""\xe1/\xd8\x029\x1f\xdb\xbb\xed\x03zYl'"|b'\xf0\x0b\xcd\xb7\x85\x94\xb4\xdd\x94\x90\xa4c'|134|42|92|52|0|52|10|1913|52
1743258035.715249|3224334942|838045|b'\xa8\x03\xc1$\xfd\xe6\t\x91JB\xe4\xd1\x90\xef\x9bj'|b'\x1e\xae\x96VB\x84\x9b\x8eX\xa7\x0e\xef'|198|42|156|52|72|124|2|1914|124
1743258035.715273|3461344040|575319|"b'\xbbrl\x17\x94\xe3\xa5?\xfb\x1b""\x80M\xf3\xfaN'"|b'_\x97\xe5\x14rO\x14\x1a\x92\xa7TO'|1510|42|1468|52|1386|1438|0|1915|1438
1743258035.715288|3461344040|575320|b'd\xc2/l\xf8\x8a4l\xb5D\x1f}\xf6)\x8cl'|b'\xbb<\x17y\xe3\xd3\x06\xb9\x1e\xbb\xd0\xb0'|1510|42|1468|52|1386|1438|0|1916|1438
1743258035.715308|3461344040|575321|b'\xf4@\x0b6=\x99\xc5.%D\xcd:\x18\x9f\xdd\x1f'|b'\x9a\xa5\xe5\xde@\xaf\xee\x08\x0eeL\xd6'|1510|42|1468|52|1386|1438|0|1917|1438
1743258035.715323|3461344040|575322|b'\x95\x03\xe34\xa0:\xd4\x8f~n\xe9\xbd\xc9\xc0\xffW'|b'\xa6\x9a6M+\xe6$\x14\x9f\xe7\x1f\xc6'|1510|42|1468|52|1386|1438|0|1918|1438
1743258035.715343|3461344040|575323|b')\x8e\xa5\xf4\x1eJ\xef5\x04\xd4\xfe\xe9\x1f\xd9E\xfc'|b')\x9c\xc7\x89\xc5\xd6\xd5\xea\xb8\xee\x06N'|1510|42|1468|52|1386|1438|0|1919|1438
1743258035.715366|3461344040|575324|b'\xa8+\x86\xfb\xd8\x9a\xa7+\t\xf3\x06:\xb2\xf8\x16\xce'|b'\xbas\x9a\xd3\x19\x0c\xc0\xdf\xf0\xd6;\xb1'|1510|42|1468|52|1386|1438|0|1920|1438
1743258035.715396|3461344040|575325|"b'8\x150\xb5\xa9\xdd\xdd\xc4|\xc4q\xc8,&\\2'"|b'\x9ag\x025+\xf9\x94&\xa9\xa8\x15L'|1510|42|1468|52|1386|1438|0|1921|1438
1743258035.715410|3461344040|575326|b'\xa0\xc5e\xc9\x84Bw\t\xb84\xd75X1\x06\xae'|b'\xd5\xbe\x1dt\xb6\xb7\x83\xf0c71B'|1510|42|1468|52|1386|1438|0|1922|1438
