timestamp|spi|sequence_number|initialization_vector|integrity_check_value|encrypted_total_length|encrypted_head_length|encrypted_data_length|plaintext_header_length|plaintext_data_length|plaintext_total_length|padding_length|complete_id|total_length
1743252035.475454|3224334942|412720|b'\xa3\x8a\xdf\x91\x92H\xd2\xcaJ\xa5\xd6.2/7\x0b'|b'\\k0\n#h\x8a\xd8\x99\xf0\x0fm'|1494|42|1452|28|1389|1417|5|723|1228
1743252035.475454|3224334942|412721|b'\x87Iv\x88\xff\xd8\x88[h1\x06\xcf\xa1\xeb\x84q'|b'\x129\xb5\xd5\xd7#r}Epc:'|1494|42|1452|28|1389|1417|5|789|1228
1743252035.475454|3224334942|412722|b'\xc5\xc6RyV@\x08V\xfd\x8f\xdc\x00\xdfAg&'|b'\xce\xac4\xa40\x1f\xdaj4_#*'|1494|42|1452|28|1389|1417|5|829|1228
1743252035.475454|3224334942|412723|b'\x1f\x99\xd9\xb4\x12\xfdSGQ\xa9\xf8\x17 \xd60c'|b'\xaa\xde\x01\x1eS\xf2\xcb\x86[\x9ee\xb9'|1494|42|1452|28|1389|1417|5|830|1228
1743252035.475528|3224334942|412724|b'f\tL\xdf8\xe7G7\x07\x93I\x8a)l2@'|"b'\xb7\x94oY|{\x0f\xb3S\xd8Bw'"|1494|42|1452|28|1389|1417|5|909|1417
1743252035.475528|3224334942|412725|b'\xa93\\\xeb\x93\x95! \xe4\x9a\tch\xa9\xd9\xdf'|b'\xc7\xe0\x81\x95\xdd~&>\x01\x11Qq'|1494|42|1452|28|1389|1417|5|910|1417
1743252035.475528|3224334942|412726|b'\xd5\xc8\x8e\xf4Z\xac8O\x1f.\xc3\x80P!n\xe1'|b'\xb0\xc6\xbd\tS<\xccCT\xc3N$'|1494|42|1452|28|1389|1417|5|1140|1417
1743252035.475528|3224334942|412727|b'\x1c\xadO6\x84\xe7\x7f\\J\x1a\x05\xc0\x1cO\xfbj'|b'~}\x92\x05\xc2\xc8\x93\xa9\xf2d\xb5\xdd'|1494|42|1452|28|1389|1417|5|1141|1417
1743252035.475586|3224334942|412728|"b'?\x13&\xfe\xe7K\xac4\xab\xb7\x11n \xaf""T'"|b'\x84p\x84\xa2%\xd9\xe3P\xba\xf2.\x9f'|1494|42|1452|28|1389|1417|5|247|1228
1743252035.475586|3224334942|412729|b'\xbc\x9f\xb8fT\xc6nP#\x9at\xeaH=\x9f\x84'|b'\x0c\xcb\xf1(Eo\x90\n\n\x18\x9dT'|1494|42|1452|28|1389|1417|5|249|1228
1743252035.475586|3224334942|412730|b'\xbc\xcb\xd7a\xbay\xbb\x07r8\xe2\x1f\x93\xa44\x01'|b'\xbd\xf4\x128#\x97\\r\x98j3\x96'|1494|42|1452|28|1389|1417|5|250|300
1743252035.475586|3224334942|412731|b'r\x00\xea\x93v\xb6iYk48\xdc\xb3\xech\xfb'|b'0\x9f\x94\xe1\x05\xb5\xd1g#\xacS='|1494|42|1452|28|1389|1417|5|396|1228
1743252035.475665|3224334942|412732|b'\xe7\x9c\xc0\x13^\xcd\x0c+{\xb1k\x95\xcd\xd4x\xa8'|b'\xd6\xbdY\x81c\xb1I\xfd4s\x1d\xbe'|1494|42|1452|28|1389|1417|5|491|587
1743252035.475665|3224334942|412733|b'\xd8\x14B\x1b\xff\x0eN\x8a\x8dPA\n\x9f!1\xa7'|b'<\t\xb6}\xa3\xe6\x99\xb6\x9ci*\xe0'|1494|42|1452|28|1389|1417|5|705|1228
1743252035.475723|3224334942|412734|b'^\xa9\xf5Z\xfc\xfa\xc0N\xcc\xa9\x17N\x0e*7\xe4'|"b'p\xde\xd6\x84\x8a|\xa2<F\xc5M\xbc'"|1494|42|1452|28|1389|1417|5|723|1228
1743252035.475723|3224334942|412735|b'\xe0\x1e`/\x1a\xc0uD\x9f\xe6g\x92\x11\xab\x01O'|b'+\x9f\xf1\xa8\xf5\x0c1\r\xac\\\xe4\x10'|1494|42|1452|28|1389|1417|5|789|1228
1743252035.475723|3224334942|412736|b'v\x84\x80V\xd0[/\xa7JC\xd2\x96\x8f\xac\x0f\xc7'|b'\x14\xa5l\xdb\x0e\xf5\xb3s/l\x86\xf2'|1494|42|1452|28|1389|1417|5|829|1228
1743252035.475723|3224334942|412737|b'Os\xf7\x83w\x9e\xfe\xc4\xc1E6\xf1A\xb8\xf1;'|b',\x1e\x01\x9f\xff\xe4\x9aUF8\x14\n'|1494|42|1452|28|1389|1417|5|830|1228
1743252035.475800|3224334942|412738|b'\xcf3\xe6\xe6\x91`A\x90\x14W\xa9=z\x034\xc7'|"b'D\x93 \x15\x9f\xae\xa9""x4%\x83'"|1494|42|1452|28|1389|1417|5|909|1417
1743252035.475800|3224334942|412739|b'U\x0e\xf6_\x05`aj\x96\x95L~\xcc\xa0N\x9b'|b'\xd6\xd8t\xebq\xf3N\xb7\xef\x0f\xc1\x99'|1494|42|1452|28|1389|1417|5|910|1417
1743252035.475800|3224334942|412740|"b""\xb8\xad]\xad\xce5'\x1f\xee\xcf\xbe\xe5\xc8!\x8c\n"""|b'A\xcb\x92\x12\xdfqc\x8fZ\xe6XS'|1494|42|1452|28|1389|1417|5|249|1228
1743252035.475800|3224334942|412741|b'A\xa3\xa3\xe0\xe0\x11\x1e9\x1de-\x01\x8fP\xf6\xf8'|b'^\x0bGb\xf2\xd0&b\xdb}[`'|1494|42|1452|28|1389|1417|5|250|300
1743252035.475860|3224334942|412742|b'\xfaLX\xf8\xa9\xa8(\xf2\x1c\xfc\x9c\xf6\xc6j3\xfc'|b'`(\x95\x99\x0b\xb5\x88$$2\x0e\\'|1494|42|1452|28|1389|1417|5|396|1228
1743252035.475860|3224334942|412743|b'\xc8E\x16\x10\xa6n\x0f\x12\xac\xfb\xd3\xb4\xa2\xc5\x07M'|b'\xb8\x1b[9\xed\xf8V\x7f!\x1f\xff\xb5'|1494|42|1452|28|1389|1417|5|491|587
1743252035.475943|3224334942|412744|b'\x9a\x9eO0\x01\x82E\x14\xc4+\xbd\xf6\x8f\x075\xbe'|b'\x14\x90\xa1z8A\xd5\xe7\x99\xa6f\xfb'|1494|42|1452|28|1389|1417|5|1|60
1743252035.476218|3461344040|202779|"b'\xd01\x03$\x8e.\x87|%@\xa7W\xf8\xa0\xc0!'"|b'\xd2s\xd9P\xd5O\xc0t\xdf\x9b\xc6\xe2'|166|42|124|28|51|79|15|1556|79
1743252035.476493|3461344040|202780|"b""\xb8\x0fe\x15+\xde\xda\xf1*\x91'\xf4\x8a\\O\x8b"""|b'\x07\xac?\x94\x89B\xea\x06v*Lx'|166|42|124|28|51|79|15|1557|79
1743252035.477439|3461344040|202781|b'7\x0c\xc5A\x13\x15\x10\x96\xf7\xc7\xe9%>-\xa7\xc3'|b'(s!6\xd2\xf0/Z\xe4\xa4\x0f\xe4'|166|42|124|28|52|80|14|1558|80
1743252035.477545|3461344040|202782|b'\x13I\x93\x08\xa1<\xda\xe5\xc3\xca\x88\x92\x072\x04K'|"b'\xdf1\x14\xc2\x15|\xd4b\xecI\xc8\x92'"|166|42|124|28|52|80|14|1559|80
1743252035.477625|3461344040|202783|b'\x1c\xc7\xa8 =\xc1\x94\xcc,\xc8\x12O~j;\xa1'|b'\xd7}\x94B9\xd6v\x8d\xf7\xa4\xf8\xa5'|166|42|124|28|52|80|14|1560|80
1743252035.477702|3461344040|202784|"b'.\xf0 \xdd\xbb\xd7\xa7\xe0\x9c\xa3n|-\xf4\t\x9f'"|b'\xd2Z\xeb<\xe1\x9aC\xa8\xcf\x02\xe7\x84'|166|42|124|28|52|80|14|1561|80
1743252035.485073|3461344040|202785|b'\x14h\xe0\xeb\xa3\x8f\xfdE\xc0$\xd2\n\xd9J\t\xd4'|b'\x8c\x0b\xe6\xe6\xa0\xd0\x86\x03\xcb4\xff%'|166|42|124|28|51|79|15|1562|79
1743252035.485564|3461344040|202786|b'\x8a7\xee5\xc7\xc22\xec7Gc\xfd5\xe5\xedI'|b'{\r\x99%:\xebs\x08\x05q\xc8m'|166|42|124|28|51|79|15|1563|79
1743252035.486203|3461344040|202787|b'\x02\x04\xa0@\xe2\x8c\x0b\xb0\x18\x7f\xcc\x17\xc5\x84\x82$'|b'J\xc7\xcd\xb9\x8cy!\xd0O\x1c\xfb4'|166|42|124|28|51|79|15|1564|79
1743252035.487713|3461344040|202788|b'\t\n\xa7\x90@R\x16\xd8\xd3u1\x02\xa4\xe0{e'|b'\xb80\xcf\xc0b\x03\xc2m\xf6\xc5\xfd\x8b'|166|42|124|28|52|80|14|1565|80
1743252035.493470|3461344040|202789|b'\xc9\xa7\x0e\x0c$@\x86\x80\xa7\xce\xfb\xe4T\x8d;D'|"b't-\xca|Q%\xaf\r\x96/\xd5j'"|166|42|124|28|51|79|15|1566|79
1743252035.493717|3461344040|202790|b'\x1b\xe0t\x81\xfb\x91\xd1z\x08\xef\xe0\xbe\x9a]\x1dI'|b'\x7f\xfa\xe0\xbe]\xe8\xef*\xcf\xe9\xe5\x08'|166|42|124|28|52|80|14|1567|80
1743252035.493774|3224334942|412745|b'\xbb\x1d\xf7\x1ab\xfe\xea\xad\x8f\x99\x89aD\xf4h&'|b'\x01\xa6))\xf3=\x18\xc1\x1e\xbf\xc2@'|150|42|108|28|43|71|7|1|60
1743252035.494347|3461344040|202791|b'(2~\xb8\xd5\xcf\x9c\xefIR\xf9\xb8\xd5\xadDe'|b'x\x0eb\xd7=`\xb69\xd9\x9b/d'|166|42|124|28|52|80|14|1569|80
1743252035.502593|3224334942|412746|b'/\x87\x027\xf1\xb8\x1a\xdb\x99\x18\x18\x07\xc56\x9fG'|b'P\xffu\x19\xc2y\x92\xb8HX\xecz'|1494|42|1452|28|1389|1417|5|1|60
1743252035.502593|3224334942|412747|b'p\xf6\x06\x9b\xe4K\xfbL\x9e\xe5\xfcn\xb7*\xce<'|b'\xdd\xc4;\x88\x08\xb2Nl\xbe\x13\xf9.'|1494|42|1452|28|1389|1417|5|246|1228
1743252035.502593|3224334942|412748|"b'%\xf0%\xbey\xb8\xfe3[[\xc3lC2\xd7""'"|b'b\t\x9f\xa6\x12\xba\x17\x98\x1e\x01_U'|1494|42|1452|28|1389|1417|5|247|1228
1743252035.502688|3224334942|412749|"b'!\x9f\x11\xaa\x81\xde\xb9""\x7f9Q\xcd\x96\xd7\xec\xe2'"|b'\xb2\x89{*\x94\x13\xc7\xf1\xf6\xb2g\xe3'|1494|42|1452|28|1389|1417|5|249|1228
1743252035.502688|3224334942|412750|b'U\x80\x7f\x00n\xe9\xf3\xdb\r\x89\x11\xf5Xg\xd3q'|b'h\xb1#\xdf\tT\x15\x88x\x88\x98\x91'|1494|42|1452|28|1389|1417|5|250|300
1743252035.502688|3224334942|412751|b'@\xa3\x16`\x7f\xac\x84\xce\xb3\xbf^\xd8\x9f\xea\xd1;'|b'\x8b\x1f\x0f3\x93V\x1du\x968\x0b\x12'|1494|42|1452|28|1389|1417|5|396|1228
1743252035.502688|3224334942|412752|b'\xb1{Biv\xd4u\xc6\xc1<m#\x97Kw\xe5'|"b'D\x8d\x8a""\x9c\x80A1\xf3\xc2:K'"|1494|42|1452|28|1389|1417|5|491|587
1743252035.502688|3224334942|412753|b'\x1d\x96\xc6\x9f6.\x9e\x9a\xef\xd3\x146hN\xec\x0c'|b'\x0eJ\\\xa7\x8f\xa5\xa8S-\xac\xbfc'|1494|42|1452|28|1389|1417|5|705|1228
1743252035.502688|3224334942|412754|b'B\xbd\xce\xb4%\x11\xb0\xfcK\x80$3\x8a\x05h\xa9'|b'\xdc\xc6\xa7\xe3\x07\xb8\x08C\x7f\x91\xb7\xc5'|1494|42|1452|28|1389|1417|5|723|1228
1743252035.502688|3224334942|412755|b',\x80%\x98w\xd22s\xdfBz\xde\xd8\xc1\x00i'|b'\xc3 Q\x9b\xc4+`\xff\xdb\x10&\x98'|1494|42|1452|28|1389|1417|5|789|1228
1743252035.502764|3224334942|412756|"b""\x8e\xf5\x91b'\xd7\xd1\xf7 G\xc8\xf9\xe8\xa2c\xa0"""|b'\xc48\x93y\t kcR\xd3\x96o'|1494|42|1452|28|1389|1417|5|829|1228
1743252035.502764|3224334942|412757|b'_\x9b\x1b\xe4,\xbeD\xf4l\x06\x10\x83\x96Wx\xd1'|b'\xf9\xc5rv\xd8~S;\xd0\xa4ZU'|1494|42|1452|28|1389|1417|5|830|1228
1743252035.502764|3224334942|412758|"b'\xa7\x16\\\x7fV"" \x90)\xc9\xbe\x11\xf3\xfb\xff\x92'"|b'\x8f\x8b\x03p\xafTv\x17Z\xe4\xc6\xb2'|1494|42|1452|28|1389|1417|5|909|1417
1743252035.502764|3224334942|412759|b'\xe2A\x91\xb9n\xc5/S\x98ig\xb1\x8c6e\x16'|b'~c2\xd6\x1e=\xaaS\xd7\xf2K-'|1494|42|1452|28|1389|1417|5|910|1417
1743252035.502826|3224334942|412760|b'\x12q\xc8L\x1d\xb0\x9fH\x0e\xc8\xc3\xe7\xb9\xc2\x1f.'|b'\xe3gn\xaa.ixC:\x16\xc4\x03'|1494|42|1452|28|1389|1417|5|1140|1417
1743252035.502826|3224334942|412761|b'\xf64=\x0c\x7fw\x10\x80]\xa9L\x85[\xa9\x977'|b'\x18[yE{\xe4\xcc\xe4\xd6\xa2\xe7\x01'|1494|42|1452|28|1389|1417|5|1141|1417
1743252035.502826|3224334942|412762|b'\x8b\xb2-\x1eN\x8ax=\xc7\xd7#\x9c\xc3\xe0\x1d<'|b'B\x8a\xef\xe1\xe47\xe5\xa3\xf1=\x82m'|1494|42|1452|28|1389|1417|5|247|1228
1743252035.502826|3224334942|412763|b'\xae\xb9\xf6\xfdV\x18\x9e\xa3\xef\xde\x1a>X\xdds\xcd'|b'\x02\xdd\xff\x89\xc7\xac\xbd\x12vI5\xeb'|742|42|700|28|635|663|7|1|60
1743252035.502893|3224334942|412764|b'\x83:/qc\x80U\xa1#~\x83.j\x9d\xa06'|b'\xb7/M~6\x01\x87\xd7\xf4*\x02\x81'|1494|42|1452|28|1389|1417|5|249|1228
1743252035.502893|3224334942|412765|"b""X\x89\n\xfeMo\xe4\x82'\xa1\x86pd\xd0\xed`"""|b'\xfa\t\x92\xda$\xe5>\xc6\x151:^'|1494|42|1452|28|1389|1417|5|250|300
1743252035.502893|3224334942|412766|b'\x87\xdb-\xabc\x15\x1a@\xda6\x00\xc1J\x948\xd3'|b'[\xcf\r\x8d\x08\xa1\x02Z\x7f\x85\x13\x18'|1494|42|1452|28|1389|1417|5|396|1228
1743252035.502893|3224334942|412767|b'F\x83\xcf\xdf\xb9\xb6M\xe2\xe4\xaaf\x94\xb5\x04i?'|b'\x93X\xd9\xae3\xb5,\x06NS\xf7\xdd'|1494|42|1452|28|1389|1417|5|491|587
1743252035.502958|3224334942|412768|b'\xaa\xdf\xed\xcf\xd1\xd2\x02\xa11\xdb\xa8\xc2\xa57!]'|b'\xb8KJ\xd7\xcb\x995\xf6\x07\xc2.d'|1494|42|1452|28|1389|1417|5|705|1228
1743252035.502958|3224334942|412769|b'nQ\xfd\xe8\xfd\xcf\x04O\xb8&\xc5\xc9z\xa5\x10\x89'|b'\x8a\xba\xa5\xa6\x92\xfd\xabp\xa7O\xedV'|1494|42|1452|28|1389|1417|5|723|1228
1743252035.503025|3224334942|412770|b'\xefc\xdeS\xef\x1b\x90\x93?\xc4\xce/b\x83+\xd0'|b'\x8d\xf5\x1ei\x8f\xce\x98.>]iU'|1494|42|1452|28|1389|1417|5|789|1228
1743252035.503025|3224334942|412771|b'\xde_\xa5\xad\xdcR\xf1\x11\xfb\xb4\xf8\x13\xfe\x9d M'|b'9\xe5\xc9\x83\x8e%-g\xdcY\xac\xd9'|1494|42|1452|28|1389|1417|5|829|1228
1743252035.503025|3224334942|412772|b'\x9b@\x12Tn\xd9\xad+@\xb0\x9cI\xb0\x9b\x12B'|b'L!\x1ezbPZ\xe9\xcb\xc1:\xe5'|1494|42|1452|28|1389|1417|5|830|1228
1743252035.503025|3224334942|412773|b'\xe3\x1f\t\xa2y\x0e\xdc\x81lsd\x9d\x98\x1dS\xc3'|b'\xc0oW\x84\xcd\xbe\x19Ul\x1e/\xd8'|1494|42|1452|28|1389|1417|5|909|1417
1743252035.503083|3224334942|412774|b'&\xb7\x84!c#d\x0c\xb1.JI\x85\x96l\xcb'|b'\x7fswI\xee]\x11`XNS:'|1494|42|1452|28|1389|1417|5|910|1417
1743252035.503083|3224334942|412775|"b'\xfdH\x98H\x83p\xaf\xb6\xb1\xb9^II\xba|\x17'"|b'\x88\xfa\xe3S\xd4\xd04\xf5\x00\xaf\x13\x04'|1494|42|1452|28|1389|1417|5|1140|1417
1743252035.503288|3461344040|202792|b'\x9e\xb0\xde\xfd\x9f\x9e\xb6R\xf1\x1aXD\x1f\x10\xcaI'|b'`\xbf\x14\xf68\x9esVsV\xe9\xeb'|166|42|124|28|52|80|14|1600|80
1743252035.503712|3224334942|412776|b'\x7f3\x14\xd7\xe6\x86\xd1=\xcf+\xe3\xbe08\xcf$'|b'>:\xa7\xa6g\x11\x92\xad\x90\xd4\x9aR'|1494|42|1452|28|1389|1417|5|1141|1417
1743252035.506870|3461344040|202793|b'X\xaa\x14\xad;\xcd\xa1\xa8S\xc9\xb7\xd5s\xa3\x9f\xfe'|b'\xefa\t1)\xe8\xd8\xa0\x04\x87\xa6\xb4'|166|42|124|28|52|80|14|1602|80
1743252035.507555|3461344040|202794|b'\x13\xb2\xb5\xbfg\xfc\xecAU\xf3\xb0\xc1r\x95\x16\xc6'|b'\xbb\xf9s~\x19\x88S\xdd\n(\xa6 '|166|42|124|28|52|80|14|1603|80
1743252035.507700|3224334942|412777|"b""\xfa\xe5\x17\r\x1bJ\x13\xb0\xe8#b\xf9a\xd45'"""|b'\x08\xcb`\x87i>\xe8\xfb\xb1\x12B\x02'|150|42|108|28|43|71|7|1|60
1743252035.507764|3224334942|412778|b'(\xe8\xc6\x8a\xbe\x8c\xb9i\xab\xb5Q\xb4\xbb\xa7\x8c\xcf'|b'\x9dY\xa7\xff\x13*MA\xa4nT;'|150|42|108|28|43|71|7|246|1228
1743252035.508061|3461344040|202795|b'iT\xb3O\xdb)2\x97\xd7\xdb\x1c!\x1bT\x95\xcd'|b'\xbc\xbbD\xba\x81\xb2#c\x15\x81)>'|166|42|124|28|52|80|14|1606|80
1743252035.508393|3461344040|202796|b'0\x0f\x81we\x80\x1e\xf7\xd1(Alx\xe7\x02\x19'|b'\xb4\xed\x11\x13\xac\x8aq\xadn9m\x13'|166|42|124|28|52|80|14|1607|80
1743252035.514557|3224334942|412779|b'\xb9$q>(\xc6\x85.\x99_y\xe8GM5\x97'|b'g^\xcb}\x19\x03\xbb\xa5u\x83u\x04'|150|42|108|28|43|71|7|1|60
1743252035.514557|3224334942|412780|b'O\xe7\x19\xc4\x06\x05\xc8\x99\x1e\x04\xcdR!\x0f3W'|"b'\xdf\xd2O\xa9\xe1\x93\x02B|\x16-\xb6'"|150|42|108|28|43|71|7|1|60
1743252035.515183|3461344040|202797|b'\x17\xad\x9c\x96\xae\xacT\xe3\x1b=^\t\xb7\xd9\x1e\x83'|b'\x01\x1f\xd9\xf6\\<d\x91\xee{\xdc\xc4'|150|42|108|28|46|74|4|1610|74
1743252035.515266|3224334942|412781|b'\x9f\xb8\x7f\x84\xe0)G6\xff\x18\x87\x84\xda\xec\x95\xb0'|b'E\x17&\xd1\xe0\xa3\xd0\x12\xd4\xe73*'|1494|42|1452|28|1389|1417|5|1|60
1743252035.515266|3224334942|412782|"b""\x95z\x9a\x07\xbd\xb5_\xac\x1b\x96\x8e\x90i\\'\x10"""|"b""\x0clN\xf6\xaf5\xae\x87\xa4jW'"""|1494|42|1452|28|1389|1417|5|246|1228
1743252035.515266|3224334942|412783|b'\xc7\x00\xcf\x80&n{\xe9\x06{~\xc2i\xba\r\xbc'|b'1\xf9\x90 \x9cA\xfa\xf0\x88\xe7\x11\xc1'|1494|42|1452|28|1389|1417|5|247|1228
1743252035.515266|3224334942|412784|"b""5JR\xa1\x87\x07\xa0\x8f:'\\6\xad\x95I\xf6"""|b'd\x8eE\x99\xae\xb83\xe0\x15\xd5\x07\x8e'|1494|42|1452|28|1389|1417|5|249|1228
1743252035.515337|3224334942|412785|"b""\x15m\x91\xfd\xab\xfe\xe8%PZ7\xd6\x87'\nI"""|b'\xc9r\x97\xe2\xade\xc9\xad\x8d\x8f\x82g'|1494|42|1452|28|1389|1417|5|250|300
1743252035.515337|3224334942|412786|"b'\x8e\xbcl$T\xe5\xac\x94\xf0u\x9aG""\xfb\xc6\x9e'"|b'\xa3h\xdc\xdf/8K4\x17dBc'|1494|42|1452|28|1389|1417|5|396|1228
1743252035.515537|3461344040|202798|"b'_\x9c\x11|\xd4\xbf\x17t,\x08\xeb\x15rR\x9fD'"|b'\xe8\xc4\xfd+\xae\xe8\xd8\xc2\xb6\x16\x7f\xbc'|166|42|124|28|52|80|14|1617|80
1743252035.515952|3461344040|202799|b'\t\x10>Yvp\xa0b\x90\xab\xd4\xe2\xe7\x1bb\xce'|b'\x80\x13\x04\xa8\xe1\x80(\x0e\xcb\x8b\xc2q'|166|42|124|28|57|85|9|1618|85
1743252035.516291|3461344040|202800|"b'\x90\x91|)\x08a\xfc\x9d~\xce\xa15A\xf7\xcf\xc7'"|b'\t\x00\xfd\xfc1q\xaeD\xb3\xbf\x0e\xc1'|166|42|124|28|52|80|14|1619|80
1743252035.524323|3224334942|412787|"b'*\x07\xd8""\x19\xe3\x84`\xae\xf5y}\x90\xdc\x9cQ'"|b'?9\x10\x1f\xe6\n\x1c\xd5\xc1\x7f\xdf\xb0'|1494|42|1452|28|1389|1417|5|1|60
1743252035.524323|3224334942|412788|b'\x92\xe7e\x0f<\xcab\xbe\xfc\xfa\x9a[X\xe4\t\x95'|b'\x9b3\x91\xff\nA\x923.}d\xc3'|1494|42|1452|28|1389|1417|5|1|60
1743252035.524323|3224334942|412789|"b'F\x07^\xa5\xc7\xce\x80\x1d/\xa0}\x7f\x17k""\xd1'"|b'\xd8^z\x0f\xcdIZ]\x0c\x1e\xf5{'|1494|42|1452|28|1389|1417|5|246|1228
1743252035.524323|3224334942|412790|b'P\x81\t\x8eHNP]e\xaagA\x92#\xb7\x05'|b'\xa9V\xaa\x10Z769R\xa6\xe7.'|1494|42|1452|28|1389|1417|5|247|1228
1743252035.524449|3224334942|412791|b'\x0b7\xf8%O\xc7&\xc3\x1b\xd8\x1e\xbff\x82\xed\x9f'|"b'\xd1\xdf""\xd0\xf9\t\x05\x849H:\xab'"|1494|42|1452|28|1389|1417|5|249|1228
1743252035.524450|3224334942|412792|b'(_\xa4C(\x8d\x1d3\x1bvi\x80;T~\x98'|b'\xb3\xc6lt\xd3\xa1`\r\xda\xe0\xde\xc5'|1494|42|1452|28|1389|1417|5|250|300
1743252035.524450|3224334942|412793|b':V{\xe7\r\xe7\xa7?Q\nVFj\xadT\xf4'|b'\x1b\xb2>\xbf\xe6X\xb6W\x06\xb9rs'|1494|42|1452|28|1389|1417|5|396|1228
1743252035.524450|3224334942|412794|"b""A\xe38'\xad\xb3\x88\xc4|\x0ew\xb8\xf9I#\xd2"""|b'\x05\x02\xd8\x1f\xa8\xa73\xc1\xd6\xa7c\xb3'|1494|42|1452|28|1389|1417|5|491|587
1743252035.524450|3224334942|412795|b'+\x16\xe0\xc2\xa8&8k\xa3\xca\x89:\x8c\x8a\xfa6'|b'\xd6\xa1\xdd?\xc2A\x9b\xe9B\xb0m\xb3'|1494|42|1452|28|1389|1417|5|705|1228
1743252035.524450|3224334942|412796|"b'\xde|XZ\xefX\xb4d\x1bh\xf3\xa0-\x8f\x82\xe3'"|"b'\xb0u_\xb1\xaf\x9f\x8f\x9e|\x8ez\xe7'"|1494|42|1452|28|1389|1417|5|723|1228
1743252035.524450|3224334942|412797|b'\x10\x08\x83sZ\xa03\xcf\x0c\xa9\x8d\xa4<\xe0()'|b'\x0c\xd5L2\xcf\xfdZdSi\x8f\xab'|1494|42|1452|28|1389|1417|5|1|60
1743252035.524450|3224334942|412798|b'\x8dK\x19C\xa7\xb0@\x8fN\xfdR\xbb\xbcX\x85c'|b'\x82=\xe3\xbf]\xd1\xdb\x16t\x15\xa9\xf7'|1494|42|1452|28|1389|1417|5|246|1228
1743252035.524505|3224334942|412799|b'.\xf2\x8f\x19\x95\x07\x08\x85N\x0e\xc5FMZ\xf90'|b'Z\x88\xef^\xa0\x14$b\xc7E\x16\xef'|1494|42|1452|28|1389|1417|5|247|1228
1743252035.524505|3224334942|412800|b'\xcd\x14\xe3\xea\x81\xf3a\xc8\x9e\x9e\xcay \xe9e\xe9'|"b'^T\x16\x11t\r\x96\xe8|L\x9a\xeb'"|1494|42|1452|28|1389|1417|5|249|1228
1743252035.524592|3224334942|412801|"b'\x96<\xa7""2\xbe)\x95\x91\xf9\xf8\xec\xbcu\xb1\xbf'"|b'\x90ge&C\x86\xe3\xe4=\xcfW\xf0'|1494|42|1452|28|1389|1417|5|250|300
1743252035.524592|3224334942|412802|b'\x7f\x12O\xd3Vo^\xde3~\xf8W\xb5\xae49'|b'\xac\xc5\xa5D\x8c\xe6& \x10q\xebQ'|1494|42|1452|28|1389|1417|5|396|1228
1743252035.524592|3224334942|412803|b'\x00\x01\x96\x08\x98\xb8\x13\xc3\xb8,\xb1\xf0\x114\xd4@'|b'\x16\x05P9G`5I\xba\xfe\x01\xf9'|1494|42|1452|28|1389|1417|5|491|587
1743252035.524592|3224334942|412804|"b'\x00\x8c\xa2Y`|1i\x17ZL\xe3\xd7;\x17]'"|b'I\x95\xb9\xbe\x93\x9bC\xe2\xce\xc3\xfa\xb2'|1494|42|1452|28|1389|1417|5|1|60
1743252035.526440|3224334942|412805|b'\x0b\xd4\xd4=\x7f~\x0f\x06\x99\xcf\xe2\xec\xd4J7Q'|b'\xf6\xc1\xcd\xf6Z\xc8\xec\x93\x8e\x1f\x9e\x87'|1494|42|1452|28|1389|1417|5|246|1228
1743252035.529221|3461344040|202801|b'\xeaCB\x15\xc0\x7f\xa5Dg)\xc2XOb\xc8\x1b'|"b""\x99\xd9\xf2\x97N\xaa\x19i'\x12\x93\xf0"""|166|42|124|28|53|81|13|1639|81
1743252035.530515|3461344040|202802|b'h\xa1I\xd0G\x92\xc1\xe9\xb2$\xc4\xa2\xb4\xa5\x0b}'|b'\xcd\xadk\x11\x06\xfcw\xb3\xf0\xdd\xdfv'|166|42|124|28|51|79|15|1640|79
1743252035.531302|3224334942|412806|b'\xe1[\x08\xae\xad\xf9\xfb\xf9\xe1\r\xeej\x06A\xcd\x99'|b'!\x97mV\xe5\xb0\xe6\x87\x08\xb4\xfa\x04'|1494|42|1452|28|1389|1417|5|1|60
1743252035.531558|3224334942|412807|b'\xac?`\xc8\xe1\x8d\xefc.\xc3P\x01\x84\x1aL\xc5'|b'V\x08\x1a\xd0\xc0\x86\x11\xa2/Hx6'|1494|42|1452|28|1389|1417|5|246|1228
1743252035.531558|3224334942|412808|b'7[\x0f\xd5I:[?+\xfa\x03\xea-\x7fR\x9d'|b'\x16\xea\x026l\xfe\xab\x7f\xae@\x86\x9d'|1494|42|1452|28|1389|1417|5|247|1228
1743252035.531558|3224334942|412809|b'\xaf\xd6\xd1y\x15\xf5F\x8d\xccQ\xa9[\xf5<\x7f\xdc'|b'_\xf8f\x99\xbd\xcc\xe3\x161Jt\x8f'|1494|42|1452|28|1389|1417|5|249|1228
1743252035.531558|3224334942|412810|b't\xaf+Zt\xb1\x85\xedGrO\x84\xe8\xa3\xc2\xfa'|"b'\xa3Cb\xb1\xf0\xfb`\xdb\x1bO|j'"|1494|42|1452|28|1389|1417|5|250|300
