timestamp|spi|sequence_number|initialization_vector|integrity_check_value|encrypted_total_length|encrypted_head_length|encrypted_data_length|plaintext_header_length|plaintext_data_length|plaintext_total_length|padding_length|complete_id|total_length
1743262326.791852|3224334942|1596318|b'\x991\xa4Y\xc9\xad\xe0\xd6j\n\xcc\x19\xdf.\xff$'|b'\x87\x08\xa4k]B\xa6&y\xb2h9'|1510|42|1468|52|1386|1438|0|2171|1438
1743262326.792075|3224334942|1596319|b'\xcdw\x8a\x9e\xd7\xc33\xd1/\x14E\xfc\x8e\x04\xeb^'|"b'""B\xe2\xa4|k\x99\xd2\x1a\xcf\x85\xb6'"|1462|42|1420|52|1337|1389|1|2172|1389
1743262326.792319|3461344040|2744791|"b'\xd1\x03#V{\xd9\x08\xc4\xfc|\xf7\xc7\x0b\xf6""\x92'"|b'\xca\xb6\xcd@\xc1\xf2d\x1d\x1a\xd4\xfed'|134|42|92|52|0|52|10|2173|52
1743262326.800231|3461344040|2744792|b'Z\xc9\xa7\xbc\xed\xf8[\xe9.\xe8\xdb\x18Z\x1f\xca\x06'|b'\t\xdc\xe8M\xda\xb1\x8e\xa6B\xc6\x07\xce'|390|42|348|52|262|314|4|2174|314
1743262326.801452|3224334942|1596320|b'a.\x8b\x92\xfb\xd0N\x7f\x900\\\xb9\xb6\xf5\xf4\t'|b'\xef\xe9\xcf\x19\xb4\x8d\x19\x94\xf2\xce\xdf\x8e'|422|42|380|52|287|339|11|2175|339
1743262326.812803|3461344040|2744793|b'\xcd\xe4\x93\x98\x9bH\xcf\xef\xf1\xb1\x90\xdf\x11\xceO\xe3'|b'\xeeD\x1c\xca\xcf\xf1\xb5N \xcd\xb0\xab'|342|42|300|52|210|262|8|2176|262
1743262326.813956|3224334942|1596321|b'\x87\xaaWY\n62\xec\xc4mpQ\x89\xf4\x8b!'|b'HH7\x8d\x99\x805\xf8B\xe6\xf5V'|342|42|300|52|215|267|3|2177|267
1743262326.824855|3461344040|2744794|b'\xfd\xc0\x15\xc8\x9cJ7E\xbd\xfe\x95\xfdO,_s'|b'\xca<ap\x97\x91\x9bg7N3\xbd'|1510|42|1468|52|1386|1438|0|2178|1438
1743262326.825011|3461344040|2744795|b'\x975\xcc>hoN\xe3\xf0)e\xb9\xf2\x8e9\xec'|b'\x83\x07\xa9*_\xc3\xb1NU\\\x08B'|998|42|956|52|868|920|6|2179|920
1743262326.825712|3224334942|1596322|b'U\x8a\xe7\x93Ww(\x0c\n\xd3e\x1ay[S\xa3'|b'/kE\xb3\x1c\xe4v\xb0\xe7\xfa7\xcd'|134|42|92|52|0|52|10|2180|52
1743262326.826516|3224334942|1596323|b'\xa1\xda\xe5A\x99\xc8\xd0\x05\xc0&\x06\xab\xa8\x8bc\xe2'|b'\x80\xe8\x9a}6\x8e\xb0\xfc\xb7\xcb\xe1$'|1510|42|1468|52|1386|1438|0|2181|1438
1743262326.826516|3224334942|1596324|b'=\xc6*\xa6\x93\x9d+\xc0\xdd-U\r7\x8b\xc1+'|b'(\x9a4\xa8\xfdd-\\X\xc1\x86\x95'|1510|42|1468|52|1386|1438|0|2182|1438
1743262326.826516|3224334942|1596325|b'?\x8b\x1es\xf1#^\x87\x03\x8d\x1f\xf0Y_0\x0e'|b')\x8d\xf2\x95\xba\x95\xd8_\x06\xc6\xc3 '|486|42|444|52|352|404|10|2183|404
1743262326.826793|3461344040|2744796|"b'B\xc1L\x99\xd8Qk&\x0e\xdcF\xadD\xcc|H'"|b'\xaf\xacq\x82E\x90\xce\x15l+4f'|134|42|92|52|0|52|10|2184|52
1743262326.835535|3461344040|2744797|b'\x8c\xaf\xde\xeeW\xe4E\xf8\x85E\x9bWx2y\xed'|b'\x15\xd2\x89}J\x93`hv\xca\xafG'|390|42|348|52|252|304|14|2185|304
